country,date,confirmed,deaths,recovered,population,density,median_age,urban_pop,keywords,new_cases
Israel,2020-03-07,21.0,0.0,2.0,8655535.0,400.0,30.0,0.93,nan,0.0
Israel,2020-03-08,39.0,0.0,2.0,8655535.0,400.0,30.0,0.93,nan,18.0
Israel,2020-03-09,39.0,0.0,2.0,8655535.0,400.0,30.0,0.93,traveller quarantine,0.0
Israel,2020-03-10,58.0,0.0,4.0,8655535.0,400.0,30.0,0.93,nan,19.0
Israel,2020-03-11,109.0,0.0,4.0,8655535.0,400.0,30.0,0.93,social distancing,51.0
Israel,2020-03-12,131.0,0.0,4.0,8655535.0,400.0,30.0,0.93,nan,22.0
Israel,2020-03-13,161.0,0.0,4.0,8655535.0,400.0,30.0,0.93,nan,30.0
Israel,2020-03-14,193.0,0.0,4.0,8655535.0,400.0,30.0,0.93,nan,32.0
Israel,2020-03-15,251.0,0.0,4.0,8655535.0,400.0,30.0,0.93,"social distancing,activity cancellation, business suspension, sport cancellation,school closure",58.0
Israel,2020-03-16,255.0,0.0,4.0,8655535.0,400.0,30.0,0.93,nan,4.0
Israel,2020-03-17,337.0,0.0,11.0,8655535.0,400.0,30.0,0.93,Tracking coronavirus patients through their cellphones.,82.0
Israel,2020-03-18,433.0,0.0,11.0,8655535.0,400.0,30.0,0.93,international travel ban,96.0
Israel,2020-03-19,677.0,0.0,11.0,8655535.0,400.0,30.0,0.93,"social distancing, state of emergency",244.0
Israel,2020-03-20,705.0,0.0,14.0,8655535.0,400.0,30.0,0.93,nan,28.0
Israel,2020-03-21,883.0,1.0,36.0,8655535.0,400.0,30.0,0.93,nan,178.0
Israel,2020-03-22,1071.0,1.0,37.0,8655535.0,400.0,30.0,0.93,nan,188.0
Israel,2020-03-23,1442.0,1.0,41.0,8655535.0,400.0,30.0,0.93,nan,371.0
Israel,2020-03-24,1930.0,3.0,53.0,8655535.0,400.0,30.0,0.93,nan,488.0
Israel,2020-03-25,2369.0,5.0,58.0,8655535.0,400.0,30.0,0.93,nan,439.0
Israel,2020-03-26,2693.0,8.0,68.0,8655535.0,400.0,30.0,0.93,nan,324.0
Israel,2020-03-27,3035.0,12.0,79.0,8655535.0,400.0,30.0,0.93,nan,342.0
Italy,2020-01-31,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,"public announcement, special management arrangements,hygiene enforcement,emergency declaration, public announcement,international travel ban,case reporting, source tracing",0.0
Italy,2020-02-01,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-02,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-03,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-04,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-05,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-06,2.0,0.0,0.0,60461826.0,206.0,47.0,0.69,case reporting,0.0
Italy,2020-02-07,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,1.0
Italy,2020-02-08,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-09,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-10,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-11,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-12,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-13,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-14,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-15,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-16,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-17,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-18,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-19,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-20,3.0,0.0,0.0,60461826.0,206.0,47.0,0.69,nan,0.0
Italy,2020-02-21,20.0,1.0,0.0,60461826.0,206.0,47.0,0.69,nan,17.0
Italy,2020-02-22,62.0,2.0,1.0,60461826.0,206.0,47.0,0.69,"lockdown,school closure,hygiene enforcement,domestic travel limitation,religious activity cancellation,event cancellation,event cancellation, sport cancellation,phone line,closure of gathering places, event cancellation,event cancellation,university closure",42.0
Italy,2020-02-23,155.0,3.0,2.0,60461826.0,206.0,47.0,0.69,"event cancellation, international travel ban, university closure,14 days, quarantine,social distancing,public hygiene, public transport cleaning",93.0
Italy,2020-02-24,229.0,7.0,1.0,60461826.0,206.0,47.0,0.69,"remote work,event cancellation,public announcement,expansion of testing facilities,14 days, traveller quarantine,phone line,quaratine violation,event cancellation,school closure, university closure",74.0
Italy,2020-02-25,322.0,10.0,1.0,60461826.0,206.0,47.0,0.69,"domestic travel limitation,business suspension,international travel ban,hygiene enforcement,school closure,sport cancellation,hygiene enforcement,event cancellation,remote work,remote schooling",93.0
Italy,2020-02-26,453.0,12.0,3.0,60461826.0,206.0,47.0,0.69,"event cancellation,public hygiene,school closure,testing criteria loosened,event cancellation,event cancellation,school closure,school closure,event cancellation,remote schooling",131.0
Italy,2020-02-27,655.0,17.0,45.0,60461826.0,206.0,47.0,0.69,"case reporting, testing criteria tightened",202.0
Italy,2020-02-28,888.0,21.0,46.0,60461826.0,206.0,47.0,0.69,"case reporting, testing",233.0
Italy,2020-02-29,1128.0,29.0,46.0,60461826.0,206.0,47.0,0.69,nan,240.0
Italy,2020-03-01,1694.0,34.0,83.0,60461826.0,206.0,47.0,0.69,public announcement,566.0
Italy,2020-03-02,2036.0,52.0,149.0,60461826.0,206.0,47.0,0.69,"remote schooling,remote schooling",342.0
Italy,2020-03-03,2502.0,79.0,160.0,60461826.0,206.0,47.0,0.69,nan,466.0
Italy,2020-03-04,3089.0,107.0,276.0,60461826.0,206.0,47.0,0.69,"school closure, university closure,sport cancellation",587.0
Italy,2020-03-05,3858.0,148.0,414.0,60461826.0,206.0,47.0,0.69,public announcement,769.0
Italy,2020-03-06,4637.0,197.0,523.0,60461826.0,206.0,47.0,0.69,nan,779.0
Italy,2020-03-07,5884.0,233.0,589.0,60461826.0,206.0,47.0,0.69,"outbound traveller ban,lockdown,event cancellation, religious activity cancellation, religious activity limitations,activity cancellation,business suspension,sport cancellation",1247.0
Italy,2020-03-08,7376.0,366.0,622.0,60461826.0,206.0,47.0,0.69,"blanket curfew,activity cancellation, sport cancellation,activity cancellation, cultural activity limitation,activity cancellation, religious activity cancellation,activity cancellation,school closure, university closure,riots",1492.0
Italy,2020-03-09,9173.0,463.0,724.0,60461826.0,206.0,47.0,0.69,"event cancellation, sport cancellation",1797.0
Italy,2020-03-10,10149.0,631.0,724.0,60461826.0,206.0,47.0,0.69,"blanket house confinement, religious activity limitations, social distancing",976.0
Italy,2020-03-11,12462.0,827.0,1045.0,60461826.0,206.0,47.0,0.69,"tightening of the lockdown,economic incentives, financial incentive",2313.0
Italy,2020-03-12,12462.0,827.0,1045.0,60461826.0,206.0,47.0,0.69,"business suspension,business suspension",0.0
Italy,2020-03-13,17660.0,1266.0,1439.0,60461826.0,206.0,47.0,0.69,nan,5198.0
Italy,2020-03-14,21157.0,1441.0,1966.0,60461826.0,206.0,47.0,0.69,nan,3497.0
Italy,2020-03-15,24747.0,1809.0,2335.0,60461826.0,206.0,47.0,0.69,nan,3590.0
Italy,2020-03-16,27980.0,2158.0,2749.0,60461826.0,206.0,47.0,0.69,"blanket house confinement, isolation, outbound traveller ban",3233.0
Italy,2020-03-17,31506.0,2503.0,2941.0,60461826.0,206.0,47.0,0.69,nan,3526.0
Italy,2020-03-18,35713.0,2978.0,4025.0,60461826.0,206.0,47.0,0.69,nan,4207.0
Italy,2020-03-19,41035.0,3405.0,4440.0,60461826.0,206.0,47.0,0.69,army deployed,5322.0
Italy,2020-03-20,47021.0,4032.0,4440.0,60461826.0,206.0,47.0,0.69,"free movement ban, public green closure",5986.0
Italy,2020-03-21,53578.0,4825.0,6072.0,60461826.0,206.0,47.0,0.69,nan,6557.0
Italy,2020-03-22,59138.0,5476.0,7024.0,60461826.0,206.0,47.0,0.69,nan,5560.0
Italy,2020-03-23,63927.0,6077.0,7432.0,60461826.0,206.0,47.0,0.69,nan,4789.0
Italy,2020-03-24,69176.0,6820.0,8326.0,60461826.0,206.0,47.0,0.69,nan,5249.0
Italy,2020-03-25,74386.0,7503.0,9362.0,60461826.0,206.0,47.0,0.69,nan,5210.0
Italy,2020-03-26,80589.0,8215.0,10361.0,60461826.0,206.0,47.0,0.69,nan,6203.0
Italy,2020-03-27,86498.0,9134.0,10950.0,60461826.0,206.0,47.0,0.69,nan,5909.0
Jamaica,2020-03-11,1.0,0.0,0.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-12,2.0,0.0,0.0,2961167.0,273.0,31.0,0.55,nan,1.0
Jamaica,2020-03-13,8.0,0.0,0.0,2961167.0,273.0,31.0,0.55,nan,6.0
Jamaica,2020-03-14,8.0,0.0,0.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-15,10.0,0.0,0.0,2961167.0,273.0,31.0,0.55,nan,2.0
Jamaica,2020-03-16,10.0,0.0,2.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-17,12.0,0.0,2.0,2961167.0,273.0,31.0,0.55,nan,2.0
Jamaica,2020-03-18,13.0,0.0,2.0,2961167.0,273.0,31.0,0.55,nan,1.0
Jamaica,2020-03-19,15.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,2.0
Jamaica,2020-03-20,16.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,1.0
Jamaica,2020-03-21,16.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-22,19.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,3.0
Jamaica,2020-03-23,19.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-24,21.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,2.0
Jamaica,2020-03-25,26.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,5.0
Jamaica,2020-03-26,26.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,0.0
Jamaica,2020-03-27,26.0,1.0,2.0,2961167.0,273.0,31.0,0.55,nan,0.0
Japan,2020-01-22,2.0,0.0,0.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-01-23,1.0,0.0,0.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-01-24,2.0,0.0,0.0,126476461.0,347.0,48.0,0.92,nan,1.0
Japan,2020-01-25,2.0,0.0,0.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-01-26,4.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,2.0
Japan,2020-01-27,4.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-01-28,7.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,3.0
Japan,2020-01-29,7.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-01-30,11.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,4.0
Japan,2020-01-31,15.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,4.0
Japan,2020-02-01,20.0,0.0,1.0,126476461.0,347.0,48.0,0.92,international travel ban,5.0
Japan,2020-02-02,20.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-03,20.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-04,22.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,2.0
Japan,2020-02-05,22.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-06,45.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,23.0
Japan,2020-02-07,25.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-08,25.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-09,26.0,0.0,1.0,126476461.0,347.0,48.0,0.92,nan,1.0
Japan,2020-02-10,26.0,0.0,4.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-11,26.0,0.0,9.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-12,28.0,0.0,9.0,126476461.0,347.0,48.0,0.92,nan,2.0
Japan,2020-02-13,28.0,1.0,9.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-02-14,29.0,1.0,9.0,126476461.0,347.0,48.0,0.92,nan,1.0
Japan,2020-02-15,43.0,1.0,12.0,126476461.0,347.0,48.0,0.92,nan,14.0
Japan,2020-02-16,59.0,1.0,12.0,126476461.0,347.0,48.0,0.92,nan,16.0
Japan,2020-02-17,66.0,1.0,12.0,126476461.0,347.0,48.0,0.92,nan,7.0
Japan,2020-02-18,74.0,1.0,13.0,126476461.0,347.0,48.0,0.92,nan,8.0
Japan,2020-02-19,84.0,1.0,18.0,126476461.0,347.0,48.0,0.92,nan,10.0
Japan,2020-02-20,94.0,1.0,18.0,126476461.0,347.0,48.0,0.92,nan,10.0
Japan,2020-02-21,105.0,1.0,22.0,126476461.0,347.0,48.0,0.92,nan,11.0
Japan,2020-02-22,122.0,1.0,22.0,126476461.0,347.0,48.0,0.92,nan,17.0
Japan,2020-02-23,147.0,1.0,22.0,126476461.0,347.0,48.0,0.92,nan,25.0
Japan,2020-02-24,159.0,1.0,22.0,126476461.0,347.0,48.0,0.92,nan,12.0
Japan,2020-02-25,170.0,1.0,22.0,126476461.0,347.0,48.0,0.92,nan,11.0
Japan,2020-02-26,189.0,2.0,22.0,126476461.0,347.0,48.0,0.92,nan,19.0
Japan,2020-02-27,214.0,4.0,22.0,126476461.0,347.0,48.0,0.92,nan,25.0
Japan,2020-02-28,228.0,4.0,22.0,126476461.0,347.0,48.0,0.92,nan,14.0
Japan,2020-02-29,241.0,5.0,32.0,126476461.0,347.0,48.0,0.92,nan,13.0
Japan,2020-03-01,256.0,6.0,32.0,126476461.0,347.0,48.0,0.92,nan,15.0
Japan,2020-03-02,274.0,6.0,32.0,126476461.0,347.0,48.0,0.92,nan,18.0
Japan,2020-03-03,293.0,6.0,43.0,126476461.0,347.0,48.0,0.92,nan,19.0
Japan,2020-03-04,331.0,6.0,43.0,126476461.0,347.0,48.0,0.92,nan,38.0
Japan,2020-03-05,360.0,6.0,43.0,126476461.0,347.0,48.0,0.92,nan,29.0
Japan,2020-03-06,420.0,6.0,46.0,126476461.0,347.0,48.0,0.92,nan,60.0
Japan,2020-03-07,461.0,6.0,76.0,126476461.0,347.0,48.0,0.92,nan,41.0
Japan,2020-03-08,502.0,6.0,76.0,126476461.0,347.0,48.0,0.92,nan,41.0
Japan,2020-03-09,511.0,17.0,76.0,126476461.0,347.0,48.0,0.92,nan,9.0
Japan,2020-03-10,581.0,10.0,101.0,126476461.0,347.0,48.0,0.92,nan,70.0
Japan,2020-03-11,639.0,15.0,118.0,126476461.0,347.0,48.0,0.92,nan,58.0
Japan,2020-03-12,639.0,16.0,118.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-03-13,701.0,19.0,118.0,126476461.0,347.0,48.0,0.92,nan,62.0
Japan,2020-03-14,773.0,22.0,118.0,126476461.0,347.0,48.0,0.92,nan,72.0
Japan,2020-03-15,839.0,22.0,118.0,126476461.0,347.0,48.0,0.92,nan,66.0
Japan,2020-03-16,825.0,27.0,144.0,126476461.0,347.0,48.0,0.92,nan,0.0
Japan,2020-03-17,878.0,29.0,144.0,126476461.0,347.0,48.0,0.92,nan,53.0
Japan,2020-03-18,889.0,29.0,144.0,126476461.0,347.0,48.0,0.92,nan,11.0
Japan,2020-03-19,924.0,29.0,150.0,126476461.0,347.0,48.0,0.92,nan,35.0
Japan,2020-03-20,963.0,33.0,191.0,126476461.0,347.0,48.0,0.92,nan,39.0
Japan,2020-03-21,1007.0,35.0,232.0,126476461.0,347.0,48.0,0.92,nan,44.0
Japan,2020-03-22,1086.0,36.0,235.0,126476461.0,347.0,48.0,0.92,nan,79.0
Japan,2020-03-23,1128.0,42.0,235.0,126476461.0,347.0,48.0,0.92,nan,42.0
Japan,2020-03-24,1193.0,43.0,285.0,126476461.0,347.0,48.0,0.92,nan,65.0
Japan,2020-03-25,1307.0,45.0,310.0,126476461.0,347.0,48.0,0.92,nan,114.0
Japan,2020-03-26,1387.0,47.0,359.0,126476461.0,347.0,48.0,0.92,nan,80.0
Japan,2020-03-27,1468.0,49.0,372.0,126476461.0,347.0,48.0,0.92,nan,81.0
Jordan,2020-03-03,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-04,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-05,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-06,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-07,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-08,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-09,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-10,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-11,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-12,1.0,0.0,0.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-13,1.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-14,1.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-15,8.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,7.0
Jordan,2020-03-16,17.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,9.0
Jordan,2020-03-17,34.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,17.0
Jordan,2020-03-18,52.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,18.0
Jordan,2020-03-19,69.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,17.0
Jordan,2020-03-20,85.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,16.0
Jordan,2020-03-21,85.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,0.0
Jordan,2020-03-22,112.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,27.0
Jordan,2020-03-23,127.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,15.0
Jordan,2020-03-24,154.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,27.0
Jordan,2020-03-25,172.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,18.0
Jordan,2020-03-26,212.0,0.0,1.0,10203134.0,115.0,24.0,0.91,nan,40.0
Jordan,2020-03-27,235.0,1.0,18.0,10203134.0,115.0,24.0,0.91,nan,23.0
Kazakhstan,2020-03-13,4.0,0.0,0.0,18776707.0,7.0,31.0,0.58,"case reporting, source tracing",0.0
Kazakhstan,2020-03-14,6.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,2.0
Kazakhstan,2020-03-15,9.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,3.0
Kazakhstan,2020-03-16,10.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,1.0
Kazakhstan,2020-03-17,33.0,0.0,0.0,18776707.0,7.0,31.0,0.58,event cancellation,23.0
Kazakhstan,2020-03-18,35.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,2.0
Kazakhstan,2020-03-19,44.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,9.0
Kazakhstan,2020-03-20,49.0,3.0,0.0,18776707.0,7.0,31.0,0.58,nan,5.0
Kazakhstan,2020-03-21,53.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,4.0
Kazakhstan,2020-03-22,59.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,6.0
Kazakhstan,2020-03-23,62.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,3.0
Kazakhstan,2020-03-24,72.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,10.0
Kazakhstan,2020-03-25,81.0,0.0,0.0,18776707.0,7.0,31.0,0.58,nan,9.0
Kazakhstan,2020-03-26,111.0,1.0,2.0,18776707.0,7.0,31.0,0.58,nan,30.0
Kazakhstan,2020-03-27,150.0,1.0,3.0,18776707.0,7.0,31.0,0.58,nan,39.0
Kenya,2020-03-13,1.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-14,1.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-15,3.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,2.0
Kenya,2020-03-16,3.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-17,3.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-18,3.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-19,7.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,4.0
Kenya,2020-03-20,7.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-21,7.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kenya,2020-03-22,15.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,8.0
Kenya,2020-03-23,16.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,1.0
Kenya,2020-03-24,25.0,0.0,0.0,53771296.0,94.0,20.0,0.28,nan,9.0
Kenya,2020-03-25,28.0,0.0,1.0,53771296.0,94.0,20.0,0.28,nan,3.0
Kenya,2020-03-26,31.0,1.0,1.0,53771296.0,94.0,20.0,0.28,nan,3.0
Kenya,2020-03-27,31.0,1.0,1.0,53771296.0,94.0,20.0,0.28,nan,0.0
Kyrgyzstan,2020-03-18,3.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,0.0
Kyrgyzstan,2020-03-19,3.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,0.0
Kyrgyzstan,2020-03-20,6.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,3.0
Kyrgyzstan,2020-03-21,14.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,8.0
Kyrgyzstan,2020-03-22,14.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,0.0
Kyrgyzstan,2020-03-23,16.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,2.0
Kyrgyzstan,2020-03-24,42.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,26.0
Kyrgyzstan,2020-03-25,44.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,2.0
Kyrgyzstan,2020-03-26,44.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,0.0
Kyrgyzstan,2020-03-27,58.0,0.0,0.0,6524195.0,34.0,26.0,0.36,nan,14.0
Laos,2020-03-24,2.0,0.0,0.0,7275560.0,32.0,24.0,0.36,nan,0.0
Laos,2020-03-25,3.0,0.0,0.0,7275560.0,32.0,24.0,0.36,nan,1.0
Laos,2020-03-26,6.0,0.0,0.0,7275560.0,32.0,24.0,0.36,nan,3.0
Laos,2020-03-27,6.0,0.0,0.0,7275560.0,32.0,24.0,0.36,nan,0.0
Latvia,2020-03-02,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,"case reporting, first case, source tracing",0.0
Latvia,2020-03-03,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-04,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-05,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-06,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-07,1.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-08,2.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,1.0
Latvia,2020-03-09,6.0,0.0,0.0,1886198.0,30.0,44.0,0.69,nan,4.0
Latvia,2020-03-10,8.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,2.0
Latvia,2020-03-11,10.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,2.0
Latvia,2020-03-12,10.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,0.0
Latvia,2020-03-13,17.0,0.0,1.0,1886198.0,30.0,44.0,0.69,"remote schooling, school closure, university closure,gathering of more than 200 people banned",7.0
Latvia,2020-03-14,26.0,0.0,1.0,1886198.0,30.0,44.0,0.69,"event cancellation, gathering of more than 50 people cancelled,symptom hotline,symptom monitoring, traveller quarantine",9.0
Latvia,2020-03-15,30.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,4.0
Latvia,2020-03-16,34.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,4.0
Latvia,2020-03-17,49.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,15.0
Latvia,2020-03-18,71.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,22.0
Latvia,2020-03-19,86.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,15.0
Latvia,2020-03-20,111.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,25.0
Latvia,2020-03-21,124.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,13.0
Latvia,2020-03-22,139.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,15.0
Latvia,2020-03-23,180.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,41.0
Latvia,2020-03-24,197.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,17.0
Latvia,2020-03-25,221.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,24.0
Latvia,2020-03-26,244.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,23.0
Latvia,2020-03-27,280.0,0.0,1.0,1886198.0,30.0,44.0,0.69,nan,36.0
Lebanon,2020-02-21,1.0,0.0,0.0,6825445.0,667.0,30.0,0.78,first case,0.0
Lebanon,2020-02-22,1.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-23,1.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-24,1.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-25,1.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-26,2.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,1.0
Lebanon,2020-02-27,2.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-28,2.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,0.0
Lebanon,2020-02-29,4.0,0.0,0.0,6825445.0,667.0,30.0,0.78,"school closure, university closure",2.0
Lebanon,2020-03-01,10.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,6.0
Lebanon,2020-03-02,13.0,0.0,0.0,6825445.0,667.0,30.0,0.78,nan,3.0
